customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Cluster
15369.0,492,11,5894.86,1,5,5,155,11,1
15370.0,40,8,3617.39,4,4,5,445,13,2
15371.0,662,1,59.400000000000006,1,1,1,111,3,3
15372.0,137,8,6017.06,3,4,5,345,12,1
15373.0,8,17,3130.99,5,5,5,555,15,2
15374.0,128,2,307.32,3,2,2,322,7,3
15375.0,690,1,60.96,1,1,1,111,3,3
15376.0,40,3,1213.76,4,3,4,434,11,0
15377.0,382,4,942.05,2,3,3,233,8,1
15378.0,462,2,246.5,1,2,1,121,4,3
15379.0,169,8,4877.84,3,4,5,345,12,1
15380.0,8,11,3479.0600000000004,5,5,5,555,15,2
15381.0,213,5,1890.57,2,4,4,244,10,1
15382.0,14,12,13590.75,5,5,5,555,15,2
15384.0,169,4,2012.49,3,3,4,334,10,1
15385.0,40,3,942.08,4,3,3,433,10,0
15386.0,186,1,394.14,3,1,2,312,6,3
15387.0,492,1,468.65,1,1,2,112,4,3
15388.0,270,1,140.54,2,1,1,211,4,3
15389.0,172,5,2733.8,3,4,4,344,11,1
15390.0,396,2,1216.66,2,2,4,224,8,1
15391.0,584,1,289.87,1,1,2,112,4,3
15392.0,4,7,2835.12,5,4,4,544,13,2
15393.0,16,5,891.34,5,4,3,543,12,0
15394.0,9,11,5232.14,5,5,5,555,15,2
15395.0,325,1,107.45,2,1,1,211,4,3
15396.0,112,2,783.08,3,2,3,323,8,1
15397.0,289,1,94.0,2,1,1,211,4,3
15398.0,16,2,1345.53,5,2,4,524,11,0
15399.0,1,3,815.77,5,3,3,533,11,0
15400.0,92,8,1302.3,3,4,4,344,11,1
15401.0,452,2,216.95,1,2,1,121,4,3
15402.0,148,6,1830.12,3,4,4,344,11,1
15403.0,491,2,170.88,1,2,1,121,4,3
15404.0,375,1,257.06,2,1,1,211,4,3
15405.0,189,2,659.84,2,2,3,223,7,3
15406.0,31,4,975.87,4,3,3,433,10,0
15407.0,33,4,1046.74,4,3,3,433,10,0
15408.0,264,1,267.18,2,1,1,211,4,3
15409.0,721,1,131.25,1,1,1,111,3,3
15410.0,84,10,4665.92,3,5,5,355,13,2
15411.0,26,4,1317.28,4,3,4,434,11,0
15412.0,171,1,190.53,3,1,1,311,5,3
15413.0,691,5,6798.72,1,4,5,145,10,1
15414.0,9,3,744.6,5,3,3,533,11,0
15415.0,313,1,559.61,2,1,2,212,5,3
15416.0,64,7,4572.82,3,4,5,345,12,1
15417.0,85,1,508.8,3,1,2,312,6,3
15418.0,425,2,449.42,1,2,2,122,5,3
15419.0,24,1,135.86,4,1,1,411,6,0
15420.0,434,6,743.0,1,4,3,143,8,1
15421.0,58,10,3728.84,4,5,5,455,14,2
15422.0,323,7,1572.42,2,4,4,244,10,1
15423.0,38,3,266.89,4,3,1,431,8,0
15424.0,254,3,597.78,2,3,2,232,7,1
15425.0,400,4,1911.32,2,3,4,234,9,1
15426.0,19,9,2538.92,5,5,4,554,14,2
15427.0,33,3,1420.64,4,3,4,434,11,0
15428.0,15,4,762.75,5,3,3,533,11,0
15429.0,26,2,397.35,4,2,2,422,8,0
15430.0,467,2,954.75,1,2,3,123,6,3
15431.0,502,1,153.24,1,1,1,111,3,3
15432.0,23,2,320.76,4,2,2,422,8,0
15433.0,213,2,533.3,2,2,2,222,6,3
15434.0,8,11,2567.06,5,5,4,554,14,2
15435.0,22,1,144.34,4,1,1,411,6,0
15436.0,12,3,1062.99,5,3,3,533,11,0
15437.0,262,2,393.45,2,2,2,222,6,3
15438.0,131,1,156.57999999999998,3,1,1,311,5,3
15439.0,404,4,1238.45,2,3,4,234,9,1
15440.0,54,3,383.68,4,3,2,432,9,0
15441.0,396,3,1254.21,2,3,4,234,9,1
15442.0,248,1,594.0,2,1,2,212,5,3
15443.0,1,14,5098.93,5,5,5,555,15,2
15444.0,9,2,1394.36,5,2,4,524,11,0
15445.0,264,2,284.5,2,2,2,222,6,3
15446.0,376,3,393.9,2,3,2,232,7,3
15447.0,330,5,492.88,2,4,2,242,8,1
15448.0,312,2,742.91,2,2,3,223,7,3
15449.0,26,3,974.52,4,3,3,433,10,0
15450.0,30,1,429.84,4,1,2,412,7,0
15451.0,434,2,221.76,1,2,1,121,4,3
15452.0,29,6,1785.11,4,4,4,444,12,0
15453.0,1,7,1371.77,5,4,4,544,13,0
15454.0,362,2,303.89,2,2,2,222,6,3
15455.0,597,1,38.25,1,1,1,111,3,3
15456.0,283,10,2078.02,2,5,4,254,11,1
15457.0,262,1,237.07,2,1,1,211,4,3
15458.0,25,2,370.44,4,2,2,422,8,0
15459.0,417,2,202.83,1,2,1,121,4,3
15460.0,354,1,203.01,2,1,1,211,4,3
15461.0,460,2,429.7,1,2,2,122,5,3
15462.0,94,4,737.05,3,3,3,333,9,1
15463.0,29,1,126.14,4,1,1,411,6,0
15464.0,338,1,1039.7,2,1,3,213,6,3
15465.0,19,32,12636.15,5,5,5,555,15,2
15466.0,85,4,1559.21,3,3,4,334,10,1
15467.0,9,3,524.88,5,3,2,532,10,0
15468.0,51,3,1413.98,4,3,4,434,11,0
15469.0,50,3,874.25,4,3,3,433,10,0
15470.0,575,1,63.42,1,1,1,111,3,3
15471.0,2,3,1279.66,5,3,4,534,12,0
15472.0,113,1,371.56,3,1,2,312,6,3
15473.0,14,8,2046.0,5,4,4,544,13,2
15474.0,595,1,150.35,1,1,1,111,3,3
15475.0,77,1,454.11,3,1,2,312,6,3
15476.0,380,4,2209.98,2,3,4,234,9,1
15477.0,649,1,368.4,1,1,2,112,4,3
15478.0,40,3,1940.98,4,3,4,434,11,0
15479.0,733,1,129.55,1,1,1,111,3,3
15480.0,116,3,3377.85,3,3,5,335,11,1
15481.0,401,1,1993.34,2,1,4,214,7,1
15482.0,15,18,14341.66,5,5,5,555,15,2
15483.0,161,10,803.03,3,5,3,353,11,1
15484.0,1,6,4392.0,5,4,5,545,14,2
15485.0,30,7,5189.81,4,4,5,445,13,2
15486.0,527,1,102.0,1,1,1,111,3,3
15487.0,679,1,186.32,1,1,1,111,3,3
15488.0,92,5,416.92,3,4,2,342,9,1
15489.0,22,8,2389.16,4,4,4,444,12,2
15490.0,430,1,210.85,1,1,1,111,3,3
15491.0,95,6,3055.33,3,4,5,345,12,1
15492.0,28,2,659.4599999999999,4,2,3,423,9,0
15493.0,32,9,4103.59,4,5,5,455,14,2
15494.0,21,5,3572.35,4,4,5,445,13,2
15495.0,379,1,246.5,2,1,1,211,4,3
15496.0,631,1,146.14,1,1,1,111,3,3
15497.0,17,9,8657.39,5,5,5,555,15,2
15498.0,2,44,25536.28,5,5,5,555,15,2
15499.0,723,1,158.65,1,1,1,111,3,3
15500.0,8,4,1113.71,5,3,3,533,11,0
15501.0,404,2,399.95,2,2,2,222,6,3
15502.0,15,12,10472.32,5,5,5,555,15,2
15503.0,362,2,256.05,2,2,1,221,5,3
15504.0,81,4,383.95,3,3,2,332,8,0
15505.0,52,5,3307.36,4,4,5,445,13,1
15506.0,22,6,2030.33,4,4,4,444,12,0
15507.0,171,1,475.86,3,1,2,312,6,3
15508.0,189,6,997.11,2,4,3,243,9,1
15509.0,380,1,150.51,2,1,1,211,4,3
15510.0,330,1,250.0,2,1,1,211,4,3
15511.0,11,5,885.68,5,4,3,543,12,0
15512.0,155,4,331.58,3,3,2,332,8,3
15513.0,33,35,27416.65,4,5,5,455,14,2
15514.0,12,18,5745.68,5,5,5,555,15,2
15515.0,387,1,171.81,2,1,1,211,4,3
15516.0,44,3,62.43,4,3,1,431,8,3
15517.0,233,1,267.03,2,1,1,211,4,3
15518.0,64,15,4159.39,3,5,5,355,13,2
15519.0,383,2,344.61,2,2,2,222,6,3
15520.0,1,1,343.5,5,1,2,512,8,0
15521.0,40,16,7087.64,4,5,5,455,14,2
15522.0,32,2,367.39,4,2,2,422,8,0
15523.0,84,16,17259.19,3,5,5,355,13,2
15524.0,24,2,591.4,4,2,2,422,8,0
15525.0,2,4,1162.65,5,3,3,533,11,0
15526.0,33,2,148.44,4,2,1,421,7,0
15527.0,18,23,5397.24,5,5,5,555,15,2
15528.0,254,1,229.33,2,1,1,211,4,3
15529.0,22,12,5013.02,4,5,5,455,14,2
15530.0,21,5,1762.78,4,4,4,444,12,0
15531.0,8,2,1938.94,5,2,4,524,11,0
15532.0,25,10,3664.95,4,5,5,455,14,2
15533.0,19,3,797.67,5,3,3,533,11,0
15534.0,725,1,162.25,1,1,1,111,3,3
15535.0,173,6,1019.42,3,4,3,343,10,1
15536.0,409,1,259.09,1,1,1,111,3,3
15537.0,163,1,110.92,3,1,1,311,5,3
15538.0,537,6,3358.4,1,4,5,145,10,1
15539.0,7,1,538.46,5,1,2,512,8,0
15540.0,11,2,460.68,5,2,2,522,9,0
15541.0,114,1,79.18,3,1,1,311,5,3
15542.0,512,3,817.46,1,3,3,133,7,1
15543.0,288,2,242.26,2,2,1,221,5,3
15544.0,9,20,8162.43,5,5,5,555,15,2
15545.0,54,2,421.75,4,2,2,422,8,0
15546.0,606,2,730.3000000000001,1,2,3,123,6,3
15547.0,7,26,9960.55,5,5,5,555,15,2
15548.0,595,1,158.09,1,1,1,111,3,3
15549.0,77,8,2294.71,3,4,4,344,11,1
15550.0,4,12,2192.45,5,5,4,554,14,2
15551.0,36,7,1664.51,4,4,4,444,12,1
15552.0,217,2,252.52,2,2,1,221,5,3
15553.0,60,1,428.93,3,1,2,312,6,0
15554.0,277,1,217.2,2,1,1,211,4,3
15555.0,12,36,11946.76,5,5,5,555,15,2
15556.0,24,1,279.77,4,1,1,411,6,0
15557.0,28,1,468.91,4,1,2,412,7,0
15558.0,639,1,202.68,1,1,1,111,3,3
15559.0,568,1,1109.4,1,1,3,113,5,3
15560.0,397,2,153.52,2,2,1,221,5,3
15561.0,11,8,1934.39,5,4,4,544,13,2
15562.0,351,3,671.4300000000001,2,3,3,233,8,1
15563.0,22,6,2730.46,4,4,4,444,12,2
15564.0,463,2,70.74000000000001,1,2,1,121,4,3
15565.0,50,2,173.16,4,2,1,421,7,0
15566.0,392,2,227.87,2,2,1,221,5,3
15567.0,18,1,186.01,5,1,1,511,7,0
15568.0,2,3,712.39,5,3,3,533,11,0
15569.0,103,10,3577.5,3,5,5,355,13,1
15570.0,7,25,9203.84,5,5,5,555,15,2
15571.0,11,14,3846.45,5,5,5,555,15,2
15572.0,4,10,3934.6,5,5,5,555,15,2
15573.0,31,5,1129.62,4,4,3,443,11,0
15574.0,177,6,1426.03,3,4,4,344,11,1
15575.0,619,1,30.1,1,1,1,111,3,3
15576.0,37,1,921.37,4,1,3,413,8,0
15577.0,151,5,396.03,3,4,2,342,9,1
15578.0,162,1,127.1,3,1,1,311,5,3
15579.0,68,5,1250.63,3,4,4,344,11,1
15580.0,376,8,1375.39,2,4,4,244,10,1
15581.0,156,34,4694.7,3,5,5,355,13,2
15582.0,24,3,682.9100000000001,4,3,3,433,10,0
15583.0,376,1,95.96,2,1,1,211,4,3
15584.0,23,6,1252.9,4,4,4,444,12,0
15585.0,176,1,455.3,3,1,2,312,6,3
15586.0,592,3,1077.9,1,3,3,133,7,1
15587.0,50,7,1522.0800000000002,4,4,4,444,12,1
15588.0,677,1,579.6,1,1,2,112,4,3
15589.0,255,3,478.53,2,3,2,232,7,3
15590.0,382,5,1496.6,2,4,4,244,10,1
15591.0,582,3,217.9,1,3,1,131,5,3
15592.0,46,1,388.58,4,1,2,412,7,0
15593.0,70,1,199.8,3,1,1,311,5,3
15594.0,15,5,1736.08,5,4,4,544,13,0
15595.0,487,1,357.6,1,1,2,112,4,3
15596.0,100,9,3045.34,3,5,5,355,13,1
15597.0,35,2,563.37,4,2,2,422,8,0
15598.0,53,2,548.02,4,2,2,422,8,0
15599.0,26,3,1205.3,4,3,3,433,10,0
15600.0,428,4,1199.31,1,3,3,133,7,1
15601.0,11,30,14904.02,5,5,5,555,15,2
15602.0,8,16,3230.51,5,5,5,555,15,2
15603.0,78,2,88.48,3,2,1,321,6,3
15604.0,52,1,216.39,4,1,1,411,6,3
15605.0,36,9,1936.8,4,5,4,454,13,2
15606.0,61,17,5097.19,3,5,5,355,13,2
15607.0,336,9,1674.17,2,5,4,254,11,1
15608.0,28,5,1785.98,4,4,4,444,12,0
15609.0,184,1,298.48,3,1,2,312,6,3
15610.0,51,1,112.46,4,1,1,411,6,3
15611.0,9,24,2976.28,5,5,5,555,15,2
15612.0,36,2,180.15,4,2,1,421,7,0
15613.0,610,1,418.72,1,1,2,112,4,3
15614.0,437,4,2996.1600000000003,1,3,5,135,9,1
15615.0,10,47,21373.97,5,5,5,555,15,2
15616.0,438,1,317.11,1,1,2,112,4,3
15617.0,396,3,828.5500000000001,2,3,3,233,8,1
15618.0,32,4,776.85,4,3,3,433,10,0
15619.0,10,1,236.8,5,1,1,511,7,0
15620.0,56,4,1942.36,4,3,4,434,11,1
15621.0,4,4,1293.03,5,3,4,534,12,0
15622.0,43,17,7748.51,4,5,5,455,14,2
15623.0,141,8,2302.05,3,4,4,344,11,1
15624.0,116,4,588.13,3,3,2,332,8,1
15625.0,103,9,3236.4,3,5,5,355,13,1
15626.0,74,3,1052.52,3,3,3,333,9,1
15627.0,457,2,541.7,1,2,2,122,5,3
15628.0,4,17,5652.26,5,5,5,555,15,2
15629.0,450,4,2240.9,1,3,4,134,8,1
15630.0,45,3,1481.4,4,3,4,434,11,0
15631.0,642,1,596.67,1,1,2,112,4,3
15632.0,15,8,3265.51,5,4,5,545,14,2
15633.0,509,13,4335.96,1,5,5,155,11,1
15634.0,17,2,554.65,5,2,2,522,9,0
15635.0,395,1,100.35,2,1,1,211,4,3
15636.0,89,4,1444.58,3,3,4,334,10,1
15637.0,52,5,797.59,4,4,3,443,11,0
15638.0,378,6,2265.2,2,4,4,244,10,1
15639.0,134,3,1065.08,3,3,3,333,9,1
15640.0,4,29,23701.73,5,5,5,555,15,2
15641.0,105,12,5326.83,3,5,5,355,13,2
15642.0,729,1,105.78000000000002,1,1,1,111,3,3
15643.0,191,3,664.0,2,3,3,233,8,1
15644.0,166,4,803.54,3,3,3,333,9,1
15645.0,18,3,1054.75,5,3,3,533,11,0
15646.0,157,5,974.61,3,4,3,343,10,1
15647.0,415,1,169.0,1,1,1,111,3,3
15648.0,204,2,639.5,2,2,3,223,7,3
15649.0,336,4,2170.35,2,3,4,234,9,1
15650.0,521,2,534.08,1,2,2,122,5,3
15651.0,36,5,1197.86,4,4,3,443,11,0
15652.0,91,5,1386.04,3,4,4,344,11,1
15653.0,92,2,877.4399999999999,3,2,3,323,8,1
15654.0,9,2,907.53,5,2,3,523,10,0
15655.0,243,1,560.67,2,1,2,212,5,3
15656.0,45,4,748.5,4,3,3,433,10,0
15657.0,22,1,30.0,4,1,1,411,6,3
15658.0,190,8,2423.4700000000003,2,4,4,244,10,1
15659.0,43,3,532.49,4,3,2,432,9,0
15660.0,25,15,2812.99,4,5,4,454,13,2
15661.0,317,8,1215.95,2,4,4,244,10,1
15662.0,661,2,283.73,1,2,2,122,5,3
15663.0,106,1,138.14,3,1,1,311,5,3
15664.0,50,4,1231.53,4,3,4,434,11,1
15665.0,168,5,3987.07,3,4,5,345,12,1
15666.0,472,2,625.4399999999999,1,2,3,123,6,3
15667.0,39,1,301.32,4,1,2,412,7,0
15668.0,217,1,76.32000000000001,2,1,1,211,4,3
15669.0,40,4,684.34,4,3,3,433,10,0
15670.0,296,2,325.2,2,2,2,222,6,3
15671.0,18,7,2627.13,5,4,4,544,13,2
15672.0,725,1,45.3,1,1,1,111,3,3
15673.0,88,9,6127.82,3,5,5,355,13,2
15674.0,73,12,6598.52,3,5,5,355,13,2
15675.0,81,4,512.04,3,3,2,332,8,1
15676.0,18,3,3420.76,5,3,5,535,13,0
15677.0,49,3,1305.63,4,3,4,434,11,0
15678.0,52,3,1825.94,4,3,4,434,11,1
15679.0,24,4,781.28,4,3,3,433,10,0
15680.0,9,10,4487.68,5,5,5,555,15,2
15681.0,25,14,2989.7,4,5,5,455,14,2
15682.0,599,2,318.24,1,2,2,122,5,3
15683.0,117,2,524.54,3,2,2,322,7,3
15684.0,547,3,143.35,1,3,1,131,5,3
15685.0,450,1,55.98,1,1,1,111,3,3
15686.0,420,1,90.0,1,1,1,111,3,3
15687.0,8,9,2993.1,5,5,5,555,15,2
15688.0,418,1,190.57,1,1,1,111,3,3
15689.0,119,3,506.03,3,3,2,332,8,1
15690.0,4,2,239.76,5,2,1,521,8,0
15691.0,252,4,571.3,2,3,2,232,7,1
15692.0,28,1,191.04,4,1,1,411,6,0
15693.0,659,1,37.5,1,1,1,111,3,3
15694.0,0,23,10795.81,5,5,5,555,15,2
15695.0,266,4,1100.44,2,3,3,233,8,1
15696.0,33,13,3861.42,4,5,5,455,14,2
15697.0,689,1,246.75,1,1,1,111,3,3
15698.0,624,1,46.2,1,1,1,111,3,3
15699.0,17,1,309.65,5,1,2,512,8,0
15700.0,172,2,696.68,3,2,3,323,8,3
15701.0,2,4,1512.5,5,3,4,534,12,0
15702.0,476,1,112.57,1,1,1,111,3,3
15703.0,264,1,211.5,2,1,1,211,4,3
15704.0,140,6,3714.86,3,4,5,345,12,1
15705.0,201,1,143.1,2,1,1,211,4,3
15706.0,63,4,1047.26,3,3,3,333,9,1
15707.0,35,4,906.78,4,3,3,433,10,0
15708.0,40,9,3922.39,4,5,5,455,14,2
15709.0,283,2,327.85,2,2,2,222,6,3
15710.0,417,1,898.87,1,1,3,113,5,3
15711.0,556,2,420.25,1,2,2,122,5,3
15712.0,9,12,3472.4100000000003,5,5,5,555,15,2
15713.0,143,4,1010.79,3,3,3,333,9,1
15714.0,11,5,783.96,5,4,3,543,12,0
15715.0,555,5,658.02,1,4,3,143,8,1
15716.0,145,11,3005.39,3,5,5,355,13,1
15717.0,234,5,607.0,2,4,3,243,9,1
15718.0,540,1,263.79,1,1,1,111,3,3
15719.0,32,31,10162.07,4,5,5,455,14,2
15720.0,24,2,739.22,4,2,3,423,9,0
15721.0,11,1,471.4,5,1,2,512,8,0
15722.0,35,11,5234.0,4,5,5,455,14,2
15723.0,364,4,930.7,2,3,3,233,8,1
15724.0,201,3,310.85,2,3,2,232,7,3
15725.0,15,1,384.65,5,1,2,512,8,0
15726.0,390,1,321.91,2,1,2,212,5,3
15727.0,16,15,9361.81,5,5,5,555,15,2
15728.0,379,2,544.6,2,2,2,222,6,3
15729.0,212,3,192.55,2,3,1,231,6,3
15730.0,65,5,1726.58,3,4,4,344,11,1
15731.0,553,1,125.3,1,1,1,111,3,3
15732.0,212,10,1682.07,2,5,4,254,11,1
15733.0,282,1,162.3,2,1,1,211,4,3
15734.0,114,4,2243.5,3,3,4,334,10,1
15735.0,421,1,327.68,1,1,2,112,4,3
15736.0,435,2,1755.72,1,2,4,124,7,1
15737.0,14,8,1173.12,5,4,3,543,12,0
15738.0,18,41,13372.97,5,5,5,555,15,2
15739.0,66,1,449.12,3,1,2,312,6,3
15740.0,49,1,154.88,4,1,1,411,6,3
15741.0,458,2,208.62,1,2,1,121,4,3
15742.0,619,1,156.87,1,1,1,111,3,3
15743.0,16,4,775.96,5,3,3,533,11,0
15744.0,77,1,34.8,3,1,1,311,5,3
15745.0,19,4,1079.74,5,3,3,533,11,0
15746.0,134,1,196.88,3,1,1,311,5,3
15747.0,12,9,2499.81,5,5,4,554,14,2
15748.0,40,3,609.8100000000001,4,3,3,433,10,0
15749.0,235,3,44534.3,2,3,5,235,10,1
15750.0,2,18,6793.51,5,5,5,555,15,2
15751.0,460,11,1380.44,1,5,4,154,10,1
15752.0,39,9,4169.26,4,5,5,455,14,2
15753.0,304,1,79.2,2,1,1,211,4,3
15754.0,51,9,2943.56,4,5,5,455,14,2
15755.0,10,17,5978.12,5,5,5,555,15,2
15756.0,61,4,528.01,3,3,2,332,8,0
15757.0,65,6,2940.36,3,4,5,345,12,1
15758.0,24,1,205.25,4,1,1,411,6,0
15759.0,218,7,830.9300000000001,2,4,3,243,9,1
15761.0,442,1,143.05,1,1,1,111,3,3
15762.0,65,2,563.95,3,2,2,322,7,0
15763.0,31,2,1067.12,4,2,3,423,9,0
15764.0,88,8,4391.4800000000005,3,4,5,345,12,1
15765.0,666,1,370.63,1,1,2,112,4,3
15766.0,64,3,831.06,3,3,3,333,9,0
15768.0,115,34,14989.44,3,5,5,355,13,2
15769.0,7,46,88704.32,5,5,5,555,15,2
15770.0,612,1,303.6,1,1,2,112,4,3
15771.0,604,3,1006.54,1,3,3,133,7,1
15772.0,418,1,280.88,1,1,1,111,3,3
15773.0,5,2,774.52,5,2,3,523,10,0
15774.0,68,6,1257.34,3,4,4,344,11,1
15775.0,245,2,150.5,2,2,1,221,5,3
15776.0,133,1,241.62,3,1,1,311,5,3
15777.0,241,7,1762.61,2,4,4,244,10,1
15778.0,431,1,290.1,1,1,2,112,4,3
15779.0,463,2,124.08,1,2,1,121,4,3
15780.0,183,3,475.28,3,3,2,332,8,3
15781.0,25,3,345.46,4,3,2,432,9,0
15782.0,9,4,4014.1,5,3,5,535,13,0
15783.0,10,1,246.3,5,1,1,511,7,0
15784.0,467,2,848.3299999999999,1,2,3,123,6,3
15785.0,32,15,5950.13,4,5,5,455,14,2
15786.0,46,5,8444.17,4,4,5,445,13,2
15787.0,26,3,928.31,4,3,3,433,10,0
15788.0,508,1,221.83,1,1,1,111,3,3
15789.0,358,6,1911.61,2,4,4,244,10,1
15790.0,10,1,218.75,5,1,1,511,7,0
15791.0,43,5,3595.74,4,4,5,445,13,1
15792.0,399,2,933.84,2,2,3,223,7,3
15793.0,14,8,2399.57,5,4,4,544,13,2
15794.0,736,2,777.0,1,2,3,123,6,3
15795.0,149,8,1908.47,3,4,4,344,11,1
15796.0,1,17,5145.13,5,5,5,555,15,2
15797.0,113,5,2806.08,3,4,4,344,11,1
15798.0,492,3,1520.37,1,3,4,134,8,1
15799.0,75,4,1421.34,3,3,4,334,10,1
15800.0,107,7,1207.17,3,4,3,343,10,1
15801.0,46,3,1005.9,4,3,3,433,10,0
15803.0,51,4,1929.66,4,4,4,444,12,1
15804.0,0,13,4188.54,5,5,5,555,15,2
15805.0,23,30,9911.18,4,5,5,455,14,2
15806.0,46,3,784.58,4,3,3,433,10,0
15807.0,50,5,1817.52,4,4,4,444,12,1
15808.0,306,21,17919.1,2,5,5,255,12,2
15809.0,36,7,1235.92,4,4,4,444,12,1
15810.0,78,8,2999.04,3,4,5,345,12,1
15811.0,22,7,3664.55,4,4,5,445,13,2
15812.0,107,12,5201.47,3,5,5,355,13,2
15813.0,207,2,1303.91,2,2,4,224,8,1
15814.0,16,6,2634.44,5,4,4,544,13,2
15815.0,63,5,2100.6,3,4,4,344,11,1
15816.0,542,2,144.14999999999998,1,2,1,121,4,3
15817.0,420,3,2766.4,1,3,4,134,8,1
15818.0,588,1,340.5,1,1,2,112,4,3
15819.0,49,10,3934.79,4,5,5,455,14,2
15820.0,319,1,206.98,2,1,1,211,4,3
15821.0,44,2,554.46,4,2,2,422,8,0
15822.0,3,6,1840.06,5,4,4,544,13,0
15823.0,729,2,3775.37,1,2,5,125,8,1
15824.0,453,2,890.94,1,2,3,123,6,3
15825.0,172,1,532.94,3,1,2,312,6,3
15826.0,56,4,2598.28,4,4,4,444,12,1
15827.0,73,28,3774.27,3,5,5,355,13,2
15828.0,375,1,1103.12,2,1,3,213,6,3
15829.0,99,2,612.74,3,2,3,323,8,0
15830.0,37,1,576.0,4,1,2,412,7,0
15831.0,58,3,794.64,4,3,3,433,10,0
15832.0,254,1,821.49,2,1,3,213,6,3
15833.0,737,1,62.55,1,1,1,111,3,3
15834.0,70,7,3719.39,3,4,5,345,12,1
15835.0,44,4,954.09,4,4,3,443,11,0
15836.0,50,1,137.37,4,1,1,411,6,3
15837.0,64,2,777.01,3,2,3,323,8,0
15838.0,11,34,74163.0,5,5,5,555,15,2
15839.0,33,3,1048.49,4,3,3,433,10,0
15840.0,58,2,355.56,4,2,2,422,8,0
15841.0,72,9,2732.45,3,5,4,354,12,1
15842.0,393,2,548.8,2,2,2,222,6,3
15843.0,303,1,101.1,2,1,1,211,4,3
15844.0,46,1,130.73999999999998,4,1,1,411,6,3
15845.0,17,11,4426.28,5,5,5,555,15,2
15846.0,385,1,107.01,2,1,1,211,4,3
15847.0,38,5,822.57,4,4,3,443,11,0
15848.0,621,1,137.99,1,1,1,111,3,3
15850.0,19,6,1006.75,5,4,3,543,12,0
15851.0,526,1,109.73,1,1,1,111,3,3
15852.0,186,3,257.26,3,3,1,331,7,3
15853.0,51,1,110.8,4,1,1,411,6,3
15854.0,4,21,3761.37,5,5,5,555,15,2
15855.0,136,6,1052.72,3,4,3,343,10,1
15856.0,4,52,33641.0,5,5,5,555,15,2
15857.0,18,2,570.48,5,2,2,522,9,0
15858.0,15,13,3933.79,5,5,5,555,15,2
15859.0,432,1,438.46,1,1,2,112,4,3
15860.0,40,17,2387.29,4,5,4,454,13,2
15861.0,12,12,4335.7,5,5,5,555,15,2
15862.0,8,13,2840.97,5,5,4,554,14,2
15863.0,25,5,355.1,4,4,2,442,10,0
15864.0,22,7,2180.76,4,4,4,444,12,2
15865.0,40,5,2241.42,4,4,4,444,12,1
15866.0,101,1,211.89,3,1,1,311,5,3
15867.0,5,31,8892.87,5,5,5,555,15,2
15868.0,583,1,94.53,1,1,1,111,3,3
15869.0,277,3,321.11,2,3,2,232,7,3
15870.0,32,4,845.66,4,4,3,443,11,0
15871.0,437,1,33.099999999999994,1,1,1,111,3,3
15872.0,14,4,708.85,5,4,3,543,12,0
15873.0,499,4,313.92,1,4,2,142,7,3
15874.0,63,21,11135.36,3,5,5,355,13,2
15875.0,646,1,108.52,1,1,1,111,3,3
15876.0,409,2,1449.14,1,2,4,124,7,1
15877.0,1,2,490.33,5,2,2,522,9,0
15878.0,561,2,330.77,1,2,2,122,5,3
15879.0,404,4,1058.75,2,4,3,243,9,1
15880.0,369,1,658.0600000000001,2,1,3,213,6,3
15881.0,312,5,501.39,2,4,2,242,8,1
15882.0,198,8,1415.8200000000002,2,4,4,244,10,1
15883.0,2,2,335.28,5,2,2,522,9,0
15884.0,432,2,244.6,1,2,1,121,4,3
15885.0,93,13,1921.82,3,5,4,354,12,1
15886.0,60,4,1052.87,3,4,3,343,10,1
15887.0,406,3,1027.15,2,3,3,233,8,1
15888.0,80,3,413.29,3,3,2,332,8,0
15889.0,156,8,1675.72,3,4,4,344,11,1
15890.0,394,5,535.65,2,4,2,242,8,1
15891.0,226,1,509.13,2,1,2,212,5,3
15892.0,669,1,123.25,1,1,1,111,3,3
15893.0,481,1,305.28000000000003,1,1,2,112,4,3
15894.0,253,2,408.39,2,2,2,222,6,3
15895.0,149,1,179.17,3,1,1,311,5,3
15897.0,194,2,208.59,2,2,1,221,5,3
15898.0,1,25,5472.09,5,5,5,555,15,2
15899.0,368,1,112.5,2,1,1,211,4,3
15900.0,23,4,764.17,4,4,3,443,11,0
15901.0,16,6,667.89,5,4,3,543,12,0
15902.0,380,1,145.01,2,1,1,211,4,3
15903.0,9,12,8939.84,5,5,5,555,15,2
15904.0,8,1,164.68,5,1,1,511,7,0
15905.0,543,1,114.69,1,1,1,111,3,3
15906.0,19,10,2466.44,5,5,4,554,14,2
15907.0,3,3,881.87,5,3,3,533,11,0
15908.0,490,2,752.6700000000001,1,2,3,123,6,3
15909.0,173,1,191.94,3,1,1,311,5,3
15910.0,0,15,2652.27,5,5,4,554,14,2
15911.0,623,8,1662.84,1,4,4,144,9,1
15912.0,178,9,1059.4,3,5,3,353,11,1
15913.0,534,1,6.300000000000001,1,1,1,111,3,3
15914.0,378,2,205.99,2,2,1,221,5,3
15915.0,401,1,364.24,2,1,2,212,5,3
15916.0,16,13,3316.74,5,5,5,555,15,2
15917.0,247,5,530.17,2,4,2,242,8,1
15918.0,190,3,582.88,2,3,2,232,7,1
