customer_id,first_purchase_date,last_purchase_date,total_orders,total_units,total_revenue,unique_products,average_order_value,customer_lifetime_days
15676.0,2011-03-01 10:19:00,2011-11-21 12:40:00,3,2251,3420.76,190,1140.2533333333333,265
15677.0,2010-09-02 12:08:00,2011-10-21 15:36:00,3,675,1305.63,63,435.21000000000004,414
15678.0,2010-07-05 12:49:00,2011-10-18 09:25:00,3,1022,1825.94,77,608.6466666666666,469
15679.0,2011-06-10 08:24:00,2011-11-15 16:19:00,4,1170,781.28,98,195.32,158
15680.0,2009-12-02 12:15:00,2011-11-30 13:46:00,10,3072,4487.68,154,448.76800000000003,728
15681.0,2010-05-24 14:18:00,2011-11-14 16:30:00,14,1392,2989.7,48,213.54999999999998,539
15682.0,2010-01-21 14:37:00,2010-04-19 15:30:00,2,222,318.24,25,159.12,88
15683.0,2010-08-23 12:01:00,2011-08-14 12:56:00,2,332,524.54,25,262.27,356
15684.0,2009-12-04 16:13:00,2010-06-10 18:51:00,3,65,143.35,7,47.78333333333333,188
15685.0,2010-09-15 13:43:00,2010-09-15 13:43:00,1,36,55.980000000000004,17,55.980000000000004,0
15686.0,2010-10-15 13:50:00,2010-10-15 13:50:00,1,72,90.0,1,90.0,0
15687.0,2011-01-13 15:13:00,2011-12-01 08:33:00,9,1310,2993.1,119,332.56666666666666,321
15688.0,2010-10-17 12:06:00,2010-10-17 12:06:00,1,95,190.57,26,190.57,0
15689.0,2010-04-01 09:53:00,2011-08-12 09:37:00,3,195,506.03000000000003,19,168.67666666666668,497
15690.0,2011-08-31 11:40:00,2011-12-05 15:59:00,2,408,239.76,19,119.88,96
15691.0,2009-12-06 16:01:00,2011-04-01 15:13:00,4,212,571.3,12,142.825,480
15692.0,2011-11-11 14:12:00,2011-11-11 14:12:00,1,138,191.04,12,191.04,0
15693.0,2010-02-18 14:37:00,2010-02-18 14:37:00,1,30,37.5,1,37.5,0
15694.0,2009-12-07 15:43:00,2011-12-09 09:44:00,23,2657,10795.81,54,469.38304347826084,731
15695.0,2010-01-27 10:56:00,2011-03-18 08:32:00,4,472,1100.44,53,275.11,414
15696.0,2010-01-24 14:36:00,2011-11-06 14:02:00,13,1382,3861.42,162,297.0323076923077,650
15697.0,2010-01-19 09:10:00,2010-01-19 09:10:00,1,127,246.75,14,246.75,0
15698.0,2010-03-25 17:38:00,2010-03-25 17:38:00,1,60,46.2,2,46.2,0
15699.0,2011-11-22 08:26:00,2011-11-22 08:26:00,1,113,309.65,18,309.65,0
15700.0,2011-06-19 15:36:00,2011-06-20 16:53:00,2,357,696.68,85,348.34,1
15701.0,2011-08-21 12:36:00,2011-12-07 14:39:00,4,910,1512.5,192,378.125,108
15702.0,2010-08-20 14:50:00,2010-08-20 14:50:00,1,102,112.57000000000001,29,112.57000000000001,0
15703.0,2011-03-20 10:51:00,2011-03-20 10:51:00,1,66,211.5,5,211.5,0
15704.0,2010-05-05 14:51:00,2011-07-22 13:35:00,6,1705,3714.86,128,619.1433333333333,442
15705.0,2011-05-22 15:37:00,2011-05-22 15:37:00,1,62,143.1,6,143.1,0
15706.0,2011-08-15 14:32:00,2011-10-07 10:09:00,4,319,1047.26,49,261.815,52
15707.0,2011-09-14 14:19:00,2011-11-04 14:35:00,4,590,906.78,124,226.695,51
15708.0,2010-10-10 11:33:00,2011-10-30 10:54:00,9,1471,3922.39,128,435.8211111111111,384
15709.0,2010-04-29 18:31:00,2011-03-01 10:38:00,2,169,327.85,26,163.925,305
15710.0,2010-10-18 17:05:00,2010-10-18 17:05:00,1,641,898.87,110,898.87,0
15711.0,2010-01-24 12:13:00,2010-06-01 12:14:00,2,199,420.25,25,210.125,128
15712.0,2009-12-01 11:17:00,2011-11-30 14:09:00,12,1277,3472.4100000000003,86,289.3675,729
15713.0,2009-12-16 09:41:00,2011-07-19 13:34:00,4,510,1010.79,48,252.6975,580
15714.0,2010-06-02 12:08:00,2011-11-28 11:26:00,5,361,783.96,45,156.792,543
15715.0,2010-03-30 12:17:00,2010-06-02 09:56:00,5,246,658.02,33,131.60399999999998,63
15716.0,2009-12-07 12:42:00,2011-07-17 11:59:00,11,1801,3005.39,186,273.2172727272727,586
15717.0,2010-04-26 10:41:00,2011-04-19 13:21:00,5,224,607.0,17,121.4,358
15718.0,2010-06-17 16:20:00,2010-06-17 16:20:00,1,71,263.79,17,263.79,0
15719.0,2009-12-01 12:47:00,2011-11-07 12:29:00,31,5348,10162.07,445,327.80870967741936,705
15720.0,2010-06-07 15:40:00,2011-11-15 14:48:00,2,327,739.22,152,369.61,525
15721.0,2011-11-28 12:14:00,2011-11-28 12:14:00,1,388,471.40000000000003,80,471.40000000000003,0
15722.0,2010-03-09 15:05:00,2011-11-04 11:43:00,11,2279,5234.0,91,475.8181818181818,604
15723.0,2010-05-14 12:55:00,2010-12-10 11:12:00,4,427,930.7,108,232.675,209
15724.0,2010-11-04 10:22:00,2011-05-22 14:40:00,3,117,310.85,17,103.61666666666667,199
15725.0,2011-11-24 14:51:00,2011-11-24 14:51:00,1,209,384.65000000000003,30,384.65000000000003,0
15726.0,2010-11-14 16:12:00,2010-11-14 16:12:00,1,123,321.91,23,321.91,0
15727.0,2010-01-24 12:12:00,2011-11-23 12:36:00,15,5906,9361.81,425,624.1206666666666,668
15728.0,2010-09-21 14:46:00,2010-11-25 10:39:00,2,132,544.6,10,272.3,64
15729.0,2010-11-01 13:44:00,2011-05-11 12:36:00,3,47,192.55,10,64.18333333333334,190
15730.0,2010-10-04 14:15:00,2011-10-05 12:31:00,5,1061,1726.58,102,345.316,365
15731.0,2010-06-04 10:10:00,2010-06-04 10:10:00,1,122,125.3,8,125.3,0
15732.0,2010-02-04 10:10:00,2011-05-11 14:24:00,10,1361,1682.07,53,168.207,461
15733.0,2011-03-02 09:05:00,2011-03-02 09:05:00,1,62,162.3,10,162.3,0
15734.0,2010-06-10 14:25:00,2011-08-17 10:50:00,4,512,2243.5,35,560.875,432
15735.0,2010-10-14 13:38:00,2010-10-14 13:38:00,1,206,327.68,19,327.68,0
15736.0,2010-09-30 14:19:00,2010-09-30 14:20:00,2,1196,1755.72,94,877.86,0
15737.0,2011-04-11 10:01:00,2011-11-25 11:21:00,8,596,1173.1200000000001,59,146.64000000000001,228
15738.0,2009-12-10 15:52:00,2011-11-21 08:26:00,41,9285,13372.970000000001,70,326.17,710
15739.0,2011-10-04 13:42:00,2011-10-04 13:42:00,1,472,449.12,8,449.12,0
15740.0,2011-10-21 14:29:00,2011-10-21 14:29:00,1,152,154.88,9,154.88,0
15741.0,2010-03-31 11:55:00,2010-09-07 16:21:00,2,70,208.62,11,104.31,160
15742.0,2010-03-30 15:25:00,2010-03-30 15:25:00,1,51,156.87,41,156.87,0
15743.0,2011-06-08 10:14:00,2011-11-23 17:19:00,4,214,775.96,59,193.99,168
15744.0,2011-09-23 09:52:00,2011-09-23 09:52:00,1,120,34.8,3,34.8,0
15745.0,2011-04-17 13:04:00,2011-11-20 13:45:00,4,418,1079.74,56,269.935,217
15746.0,2011-07-28 15:21:00,2011-07-28 15:21:00,1,178,196.88,28,196.88,0
15747.0,2010-01-18 11:21:00,2011-11-27 12:26:00,9,1344,2499.81,116,277.75666666666666,678
15748.0,2010-09-16 16:52:00,2011-10-30 12:51:00,3,261,609.8100000000001,34,203.27,408
15749.0,2011-01-11 12:55:00,2011-04-18 13:20:00,3,18028,44534.3,5,14844.766666666668,97
15750.0,2009-12-01 17:19:00,2011-12-07 12:34:00,18,4588,6793.51,388,377.4172222222222,735
15751.0,2009-12-06 13:08:00,2010-09-05 12:44:00,11,443,1380.44,90,125.49454545454546,272
15752.0,2010-09-08 11:56:00,2011-10-31 11:37:00,9,2939,4169.26,358,463.25111111111113,417
15753.0,2011-02-08 12:41:00,2011-02-08 12:41:00,1,144,79.2,1,79.2,0
15754.0,2010-02-22 13:31:00,2011-10-19 14:40:00,9,1723,2943.56,108,327.0622222222222,604
15755.0,2009-12-04 08:24:00,2011-11-29 14:57:00,17,4022,5978.12,280,351.6541176470588,725
15756.0,2011-04-04 14:00:00,2011-10-09 13:30:00,4,241,528.01,160,132.0025,187
15757.0,2010-06-10 13:47:00,2011-10-05 12:14:00,6,1757,2940.36,162,490.06,481
15758.0,2011-11-15 10:48:00,2011-11-15 10:48:00,1,47,205.25,9,205.25,0
15759.0,2009-12-02 10:08:00,2011-05-05 15:13:00,7,523,830.9300000000001,10,118.70428571428572,519
15761.0,2010-09-23 09:33:00,2010-09-23 09:33:00,1,31,143.05,5,143.05,0
15762.0,2011-09-23 15:17:00,2011-10-05 16:15:00,2,247,563.95,36,281.975,12
15763.0,2011-09-23 12:10:00,2011-11-08 09:44:00,2,267,1067.1200000000001,57,533.5600000000001,45
15764.0,2010-08-18 13:58:00,2011-09-12 17:58:00,8,2905,4391.4800000000005,184,548.9350000000001,390
15765.0,2010-02-11 10:25:00,2010-02-11 10:25:00,1,335,370.63,25,370.63,0
15766.0,2010-01-26 15:55:00,2011-10-06 17:03:00,3,334,831.06,21,277.02,618
15768.0,2009-12-03 12:10:00,2011-08-16 10:48:00,34,4119,14989.44,434,440.8658823529412,620
15769.0,2009-12-11 09:58:00,2011-12-02 13:52:00,46,49104,88704.32,26,1928.3547826086958,721
15770.0,2010-04-06 11:47:00,2010-04-06 11:47:00,1,64,303.6,17,303.6,0
15771.0,2010-01-15 12:14:00,2010-04-14 13:56:00,3,512,1006.54,26,335.5133333333333,89
15772.0,2010-10-17 13:33:00,2010-10-17 13:33:00,1,110,280.88,16,280.88,0
15773.0,2010-10-26 15:27:00,2011-12-04 12:48:00,2,410,774.52,46,387.26,403
15774.0,2010-02-21 12:57:00,2011-10-02 12:04:00,6,459,1257.34,86,209.55666666666664,587
15775.0,2010-03-18 07:32:00,2011-04-08 12:56:00,2,260,150.5,9,75.25,386
15776.0,2011-07-29 13:46:00,2011-07-29 13:46:00,1,138,241.62,18,241.62,0
15777.0,2010-05-20 10:37:00,2011-04-12 16:43:00,7,599,1762.61,29,251.80142857142854,327
15778.0,2010-10-04 15:10:00,2010-10-04 15:10:00,1,98,290.1,16,290.1,0
15779.0,2010-06-25 15:55:00,2010-09-02 16:40:00,2,20,124.08000000000001,8,62.040000000000006,69
15780.0,2010-12-17 11:43:00,2011-06-09 12:01:00,3,220,475.28000000000003,26,158.42666666666668,174
15781.0,2011-02-07 09:15:00,2011-11-14 14:57:00,3,180,345.46,20,115.15333333333332,280
15782.0,2010-10-05 15:43:00,2011-11-30 10:49:00,4,1844,4014.1,51,1003.525,420
15783.0,2011-11-29 09:50:00,2011-11-29 09:50:00,1,212,246.3,14,246.3,0
15784.0,2010-02-05 14:42:00,2010-08-29 10:38:00,2,381,848.3299999999999,33,424.16499999999996,204
15785.0,2009-12-15 16:28:00,2011-11-07 11:33:00,15,4475,5950.13,101,396.67533333333336,691
15786.0,2010-06-21 10:13:00,2011-10-24 14:13:00,5,5946,8444.17,355,1688.834,490
15787.0,2011-10-09 13:11:00,2011-11-13 14:55:00,3,533,928.31,155,309.43666666666667,35
15788.0,2010-07-19 12:48:00,2010-07-19 12:48:00,1,115,221.82999999999998,14,221.82999999999998,0
15789.0,2010-03-26 11:21:00,2010-12-16 14:35:00,6,2451,1911.61,107,318.60166666666663,265
15790.0,2011-11-29 14:53:00,2011-11-29 14:53:00,1,113,218.75,34,218.75,0
15791.0,2010-03-08 09:41:00,2011-10-27 10:14:00,5,1964,3595.74,120,719.1479999999999,598
15792.0,2010-03-31 09:42:00,2010-11-05 08:21:00,2,606,933.84,57,466.92,218
15793.0,2009-12-01 12:54:00,2011-11-25 09:31:00,8,1685,2399.57,12,299.94625,723
15794.0,2009-12-02 15:10:00,2009-12-03 13:04:00,2,288,777.0,15,388.5,0
15795.0,2010-01-18 11:31:00,2011-07-13 10:43:00,8,1399,1908.47,110,238.55875,540
15796.0,2010-03-31 13:10:00,2011-12-08 19:55:00,17,1730,5145.13,136,302.65470588235297,617
15797.0,2010-01-27 13:12:00,2011-08-18 17:04:00,5,1280,2806.08,11,561.216,568
15798.0,2010-01-27 11:55:00,2010-08-04 09:13:00,3,903,1520.37,72,506.78999999999996,188
15799.0,2010-10-17 14:26:00,2011-09-25 12:46:00,4,1341,1421.34,143,355.335,342
15800.0,2010-03-31 13:17:00,2011-08-24 14:23:00,7,565,1207.17,195,172.45285714285714,511
15801.0,2011-08-22 09:53:00,2011-10-24 13:52:00,3,551,1005.9,58,335.3,63
15803.0,2010-02-01 16:29:00,2011-10-19 14:56:00,4,1030,1929.66,48,482.415,624
15804.0,2011-05-25 10:12:00,2011-12-09 12:31:00,13,2562,4188.54,169,322.1953846153846,198
15805.0,2009-12-10 12:57:00,2011-11-16 16:32:00,30,6160,9911.18,332,330.3726666666667,706
15806.0,2011-03-08 09:24:00,2011-10-24 14:35:00,3,602,784.58,24,261.5266666666667,230
15807.0,2010-02-11 15:32:00,2011-10-20 14:10:00,5,1532,1817.52,85,363.504,615
15808.0,2009-12-01 16:30:00,2011-02-06 14:33:00,21,6968,17919.1,341,853.2904761904762,431
15809.0,2010-06-22 14:23:00,2011-11-03 16:40:00,7,648,1235.92,49,176.56,499
15810.0,2010-02-04 18:18:00,2011-09-22 09:38:00,8,1653,2999.04,89,374.88,594
15811.0,2010-11-16 16:46:00,2011-11-17 15:31:00,7,1825,3664.55,203,523.5071428571429,365
15812.0,2009-12-15 13:40:00,2011-08-24 14:19:00,12,3450,5201.47,87,433.4558333333334,617
15813.0,2011-04-14 09:09:00,2011-05-16 08:13:00,2,603,1303.9099999999999,40,651.9549999999999,31
15814.0,2010-04-15 14:31:00,2011-11-23 08:17:00,6,1728,2634.44,83,439.0733333333333,586
15815.0,2011-03-25 08:43:00,2011-10-07 12:42:00,5,1856,2100.6,33,420.12,196
15816.0,2010-06-15 12:54:00,2010-06-15 13:36:00,2,54,144.14999999999998,11,72.07499999999999,0
15817.0,2010-06-14 13:31:00,2010-10-15 11:07:00,3,1596,2766.4,133,922.1333333333333,122
15818.0,2010-04-30 12:58:00,2010-04-30 12:58:00,1,284,340.5,11,340.5,0
15819.0,2010-03-18 11:08:00,2011-10-21 14:50:00,10,2928,3934.79,182,393.479,582
15820.0,2011-01-24 12:00:00,2011-01-24 12:00:00,1,128,206.98,17,206.98,0
15821.0,2011-10-09 13:28:00,2011-10-26 15:48:00,2,200,554.46,56,277.23,17
15822.0,2009-12-06 15:12:00,2011-12-06 14:50:00,6,950,1840.06,46,306.6766666666667,729
15823.0,2009-12-08 15:12:00,2009-12-10 18:03:00,2,1737,3775.37,152,1887.685,2
15824.0,2010-06-25 15:10:00,2010-09-12 13:20:00,2,478,890.94,24,445.47,78
15825.0,2011-06-20 13:27:00,2011-06-20 13:27:00,1,220,532.94,20,532.94,0
15826.0,2010-05-20 17:00:00,2011-10-14 16:05:00,4,1824,2598.28,100,649.57,511
15827.0,2010-01-08 11:25:00,2011-09-27 15:35:00,28,1820,3774.27,123,134.79535714285714,627
15828.0,2010-11-29 16:41:00,2010-11-29 16:41:00,1,361,1103.1200000000001,73,1103.1200000000001,0
15829.0,2011-07-22 10:23:00,2011-09-01 16:45:00,2,984,612.74,43,306.37,41
15830.0,2011-11-02 10:40:00,2011-11-02 10:40:00,1,415,576.0,39,576.0,0
15831.0,2011-01-19 14:52:00,2011-10-12 13:14:00,3,1092,794.64,63,264.88,265
15832.0,2011-03-30 15:29:00,2011-03-30 15:29:00,1,459,821.49,53,821.49,0
15833.0,2009-12-02 11:59:00,2009-12-02 11:59:00,1,21,62.550000000000004,4,62.550000000000004,0
15834.0,2010-10-11 14:05:00,2011-09-30 14:41:00,7,1799,3719.39,329,531.3414285714285,354
15835.0,2011-01-13 10:35:00,2011-10-26 15:47:00,4,439,954.09,47,238.5225,286
15836.0,2011-10-20 17:13:00,2011-10-20 17:13:00,1,26,137.37,10,137.37,0
15837.0,2010-08-11 10:16:00,2011-10-06 09:01:00,2,405,777.01,52,388.505,420
15838.0,2009-12-15 09:51:00,2011-11-28 14:00:00,34,64664,74163.0,61,2181.264705882353,713
15839.0,2011-07-14 16:35:00,2011-11-06 13:54:00,3,675,1048.49,56,349.49666666666667,114
15840.0,2011-06-20 11:42:00,2011-10-12 09:08:00,2,396,355.56,26,177.78,113
15841.0,2009-12-10 08:29:00,2011-09-28 12:15:00,9,2379,2732.45,59,303.60555555555555,657
15842.0,2010-06-30 09:06:00,2010-11-11 14:08:00,2,296,548.8,24,274.4,134
15843.0,2011-02-09 10:19:00,2011-02-09 10:19:00,1,24,101.10000000000001,7,101.10000000000001,0
15844.0,2011-10-24 15:19:00,2011-10-24 15:19:00,1,134,130.73999999999998,11,130.73999999999998,0
15845.0,2010-01-26 14:44:00,2011-11-22 09:42:00,11,2128,4426.28,129,402.3890909090909,664
15846.0,2010-11-19 14:40:00,2010-11-19 14:40:00,1,79,107.01,27,107.01,0
15847.0,2010-03-08 08:47:00,2011-11-01 14:41:00,5,643,822.57,39,164.514,603
15848.0,2010-03-28 10:54:00,2010-03-28 10:54:00,1,45,137.99,34,137.99,0
15850.0,2009-12-13 13:27:00,2011-11-20 14:14:00,6,1334,1006.75,269,167.79166666666666,707
15851.0,2010-07-01 12:34:00,2010-07-01 12:34:00,1,67,109.73,8,109.73,0
15852.0,2010-07-01 10:16:00,2011-06-06 11:22:00,3,60,257.26,31,85.75333333333333,340
15853.0,2011-10-19 10:38:00,2011-10-19 10:38:00,1,135,110.8,29,110.8,0
15854.0,2009-12-10 12:08:00,2011-12-05 13:39:00,21,1362,3761.3700000000003,166,179.11285714285717,725
15855.0,2010-08-20 17:15:00,2011-07-26 10:20:00,6,712,1052.72,72,175.45333333333335,339
15856.0,2009-12-03 14:02:00,2011-12-05 17:09:00,52,20167,33641.0,381,646.9423076923077,732
15857.0,2010-10-05 16:43:00,2011-11-21 12:18:00,2,584,570.48,21,285.24,411
15858.0,2009-12-10 11:42:00,2011-11-24 12:48:00,13,2913,3933.79,272,302.59923076923076,714
15859.0,2010-10-03 12:52:00,2010-10-03 12:52:00,1,174,438.46,22,438.46,0
15860.0,2009-12-06 12:31:00,2011-10-30 11:25:00,17,1303,2387.29,244,140.42882352941177,692
15861.0,2010-01-28 19:41:00,2011-11-27 15:59:00,12,3825,4335.7,449,361.30833333333334,667
15862.0,2009-12-17 11:33:00,2011-12-01 13:28:00,13,1631,2840.97,414,218.53615384615384,714
15863.0,2009-12-17 10:20:00,2011-11-14 12:49:00,5,162,355.1,74,71.02000000000001,697
15864.0,2010-11-23 15:02:00,2011-11-17 13:32:00,7,1486,2180.76,18,311.5371428571429,358
15865.0,2010-01-05 13:58:00,2011-10-30 12:43:00,5,1141,2241.42,119,448.284,662
15866.0,2011-08-30 14:09:00,2011-08-30 14:09:00,1,124,211.89,43,211.89,0
15867.0,2009-12-14 15:16:00,2011-12-04 13:32:00,31,4996,8892.87,543,286.8667741935484,719
15868.0,2010-05-05 14:11:00,2010-05-05 14:11:00,1,57,94.53,4,94.53,0
15869.0,2010-03-23 16:50:00,2011-03-07 17:23:00,3,273,321.11,29,107.03666666666668,349
15870.0,2010-09-19 16:22:00,2011-11-07 10:58:00,4,500,845.66,126,211.415,413
15871.0,2010-09-28 14:16:00,2010-09-28 14:16:00,1,5,33.099999999999994,5,33.099999999999994,0
15872.0,2010-06-07 14:53:00,2011-11-25 11:55:00,4,459,708.85,162,177.2125,535
15873.0,2010-07-27 11:58:00,2010-07-28 12:41:00,4,1152,313.91999999999996,3,78.47999999999999,1
15874.0,2010-01-07 13:56:00,2011-10-07 12:31:00,21,5066,11135.36,261,530.2552380952382,637
15875.0,2010-03-03 16:51:00,2010-03-03 16:51:00,1,74,108.52,18,108.52,0
15876.0,2010-09-17 15:26:00,2010-10-26 18:58:00,2,886,1449.1399999999999,11,724.5699999999999,39
15877.0,2011-11-22 11:18:00,2011-12-08 11:53:00,2,368,490.33,122,245.165,16
15878.0,2009-12-06 12:28:00,2010-05-27 12:17:00,2,243,330.77,47,165.385,171
15879.0,2009-12-17 19:54:00,2010-10-31 16:21:00,4,612,1058.75,165,264.6875,317
15880.0,2010-12-05 13:00:00,2010-12-05 13:00:00,1,404,658.0600000000001,95,658.0600000000001,0
15881.0,2010-12-10 13:32:00,2011-01-31 16:59:00,5,260,501.39000000000004,26,100.278,52
15882.0,2009-12-10 15:33:00,2011-05-25 11:35:00,8,754,1415.8200000000002,47,176.97750000000002,530
15883.0,2011-11-06 14:50:00,2011-12-07 17:05:00,2,199,335.28,40,167.64,31
15884.0,2009-12-03 18:23:00,2010-10-03 15:55:00,2,152,244.60000000000002,14,122.30000000000001,303
15885.0,2010-01-21 12:47:00,2011-09-07 14:56:00,13,620,1921.82,81,147.8323076923077,594
15886.0,2010-04-20 15:03:00,2011-10-10 14:25:00,4,667,1052.8700000000001,58,263.21750000000003,537
15887.0,2010-06-02 11:53:00,2010-10-29 08:36:00,3,605,1027.15,27,342.3833333333334,148
15888.0,2010-07-01 11:51:00,2011-09-20 12:30:00,3,126,413.29,29,137.76333333333335,446
15889.0,2009-12-10 12:21:00,2011-07-06 11:10:00,8,930,1675.72,255,209.465,572
15890.0,2010-04-14 08:43:00,2010-11-10 12:46:00,5,119,535.65,10,107.13,210
15891.0,2011-04-27 12:35:00,2011-04-27 12:35:00,1,417,509.13,59,509.13,0
15892.0,2010-02-08 16:23:00,2010-02-08 16:23:00,1,45,123.25,37,123.25,0
15893.0,2010-08-15 11:12:00,2010-08-15 11:12:00,1,288,305.28000000000003,1,305.28000000000003,0
15894.0,2010-12-05 14:06:00,2011-03-31 13:50:00,2,273,408.39,34,204.195,115
15895.0,2011-07-13 10:27:00,2011-07-13 10:27:00,1,94,179.17,11,179.17,0
15897.0,2011-05-29 13:32:00,2011-05-29 13:50:00,2,223,208.59,17,104.295,0
15898.0,2009-12-11 16:11:00,2011-12-08 15:23:00,25,2373,5472.09,277,218.8836,726
15899.0,2010-12-06 10:36:00,2010-12-06 10:36:00,1,78,112.5,4,112.5,0
15900.0,2010-05-26 11:27:00,2011-11-16 12:19:00,4,608,764.17,94,191.0425,539
15901.0,2010-06-14 12:39:00,2011-11-23 12:43:00,6,686,667.89,144,111.315,527
15902.0,2010-11-24 16:57:00,2010-11-24 16:57:00,1,124,145.01,18,145.01,0
15903.0,2010-01-14 10:57:00,2011-11-30 08:08:00,12,3926,8939.84,58,744.9866666666667,684
15904.0,2011-12-01 14:50:00,2011-12-01 14:50:00,1,84,164.68,30,164.68,0
15905.0,2010-06-14 16:00:00,2010-06-14 16:00:00,1,82,114.69,22,114.69,0
15906.0,2010-09-15 12:17:00,2011-11-20 12:24:00,10,744,2466.44,142,246.644,431
15907.0,2011-05-13 13:01:00,2011-12-06 12:21:00,3,477,881.87,174,293.95666666666665,206
15908.0,2010-07-15 19:21:00,2010-08-06 11:56:00,2,172,752.6700000000001,36,376.33500000000004,21
15909.0,2011-06-19 10:38:00,2011-06-19 10:38:00,1,98,191.94,7,191.94,0
15910.0,2010-01-21 11:51:00,2011-12-09 10:51:00,15,2154,2652.27,390,176.818,686
15911.0,2009-12-09 13:26:00,2010-03-26 12:06:00,8,779,1662.84,158,207.855,106
15912.0,2009-12-10 12:58:00,2011-06-14 14:29:00,9,753,1059.4,82,117.71111111111112,551
15913.0,2010-06-23 16:31:00,2010-06-23 16:31:00,1,3,6.300000000000001,1,6.300000000000001,0
15914.0,2010-11-26 16:09:00,2010-11-26 16:10:00,2,149,205.99,13,102.995,0
15915.0,2010-11-03 11:13:00,2010-11-03 11:13:00,1,413,364.24,104,364.24,0
15916.0,2009-12-10 16:21:00,2011-11-23 13:46:00,13,1670,3316.7400000000002,223,255.13384615384618,712
15917.0,2009-12-02 14:55:00,2011-04-06 10:40:00,5,248,530.17,127,106.03399999999999,489
15918.0,2010-03-18 11:40:00,2011-06-02 11:42:00,3,240,582.88,49,194.29333333333332,441
15919.0,2010-12-06 11:26:00,2011-11-20 11:28:00,2,559,734.82,102,367.41,349
15920.0,2009-12-14 13:09:00,2011-07-08 15:25:00,8,225,557.59,91,69.69875,571
15921.0,2010-03-09 11:03:00,2011-06-20 11:03:00,4,331,753.71,67,188.4275,468
15922.0,2010-12-01 13:51:00,2010-12-01 13:51:00,1,276,739.0,11,739.0,0
15923.0,2010-12-02 12:16:00,2010-12-02 12:16:00,1,244,254.16,21,254.16,0
15924.0,2009-12-08 15:00:00,2009-12-08 15:00:00,1,103,102.82,14,102.82,0
15925.0,2011-05-29 15:35:00,2011-05-29 15:35:00,1,93,207.15,12,207.15,0
15926.0,2010-06-15 15:23:00,2010-06-15 15:23:00,1,155,134.44,7,134.44,0
15927.0,2010-03-02 13:25:00,2010-03-02 13:25:00,1,66,106.54,13,106.54,0
15928.0,2010-02-21 15:16:00,2010-02-21 15:16:00,1,164,293.53,11,293.53,0
15929.0,2010-03-05 14:56:00,2010-03-05 14:56:00,1,120,594.0,1,594.0,0
15930.0,2011-10-03 14:52:00,2011-10-03 14:52:00,1,139,426.63,21,426.63,0
15931.0,2010-10-07 16:46:00,2010-10-07 16:46:00,1,106,209.3,12,209.3,0
15932.0,2011-02-23 14:50:00,2011-12-05 17:13:00,8,2025,2295.83,88,286.97875,285
15933.0,2011-09-14 12:05:00,2011-11-18 13:14:00,3,885,1107.46,63,369.15333333333336,65
15934.0,2010-10-06 12:08:00,2010-10-18 10:13:00,2,2166,2190.66,29,1095.33,11
15935.0,2011-04-14 13:27:00,2011-04-14 13:27:00,1,114,108.03999999999999,11,108.03999999999999,0
15936.0,2010-08-29 11:42:00,2010-11-25 16:39:00,2,211,282.79,16,141.395,88
15937.0,2011-10-06 15:48:00,2011-10-06 15:48:00,1,73,145.35,7,145.35,0
15938.0,2010-06-01 09:42:00,2011-08-19 12:56:00,9,449,734.81,27,81.64555555555555,444
15939.0,2010-11-30 12:07:00,2011-09-11 11:30:00,15,6162,8683.09,49,578.8726666666666,284
15940.0,2011-02-01 16:18:00,2011-02-01 16:18:00,1,4,35.8,1,35.8,0
15941.0,2010-03-12 14:45:00,2010-03-12 14:45:00,1,60,405.0,6,405.0,0
15942.0,2011-07-29 09:01:00,2011-07-29 09:01:00,1,208,276.24,12,276.24,0
15943.0,2010-01-31 11:04:00,2010-02-28 12:49:00,2,183,271.28999999999996,12,135.64499999999998,28
15944.0,2009-12-13 12:57:00,2011-03-08 10:33:00,4,859,2164.24,25,541.06,449
15945.0,2009-12-01 13:47:00,2010-12-09 13:14:00,4,397,827.27,24,206.8175,372
15946.0,2010-03-16 10:49:00,2010-07-25 12:18:00,3,1578,2228.58,24,742.86,131
15947.0,2011-09-18 10:46:00,2011-09-18 10:46:00,1,890,1668.64,28,1668.64,0
15948.0,2010-10-11 12:16:00,2011-12-01 15:32:00,3,852,1509.0900000000001,63,503.03000000000003,416
15949.0,2011-09-29 17:34:00,2011-11-23 09:09:00,2,284,364.72,12,182.36,54
15950.0,2010-01-26 11:39:00,2011-11-08 11:09:00,10,3340,7073.81,222,707.3810000000001,650
15951.0,2010-11-23 18:20:00,2011-12-01 08:34:00,3,420,1013.17,44,337.7233333333333,372
15952.0,2011-04-28 12:55:00,2011-11-06 11:18:00,4,391,781.91,65,195.4775,191
15953.0,2009-12-03 14:00:00,2011-11-24 15:32:00,18,1841,3648.08,102,202.67111111111112,721
15954.0,2010-04-29 13:35:00,2010-04-29 13:35:00,1,118,187.8,19,187.8,0
15955.0,2010-02-23 16:36:00,2011-11-15 14:15:00,22,4209,8631.36,221,392.3345454545455,629
15956.0,2009-12-13 11:16:00,2010-06-06 13:06:00,2,278,617.6,18,308.8,175
15957.0,2010-10-15 12:11:00,2011-11-08 12:14:00,3,453,921.25,121,307.0833333333333,389
15958.0,2010-06-07 10:59:00,2011-09-26 13:41:00,4,154,462.12,50,115.53,476
